student_id,course_code,course_name,trimester,instructor,year,status
DS088,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS088,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS089,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS089,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS089,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS089,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS089,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS089,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS089,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS089,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS089,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS089,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS089,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS089,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS089,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS089,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS089,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS089,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS089,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS089,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS089,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS089,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS090,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS090,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS090,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS090,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS090,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS090,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS090,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS090,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS090,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS090,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS090,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS090,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS090,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS090,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS090,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS090,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS090,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS090,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS090,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS090,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS090,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS090,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS090,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS090,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS091,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS091,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS091,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS091,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS091,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS091,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS091,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS091,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS091,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS091,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS091,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS091,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS091,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS091,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS091,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS091,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS091,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS091,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS091,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS091,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS091,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS091,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS091,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS091,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS092,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS092,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS092,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS092,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS092,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS092,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS092,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS092,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS092,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS092,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS092,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS092,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS092,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS092,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS092,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS092,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS092,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS092,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS092,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS092,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS092,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS092,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS092,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS092,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS093,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS093,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS093,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS093,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS093,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS093,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS093,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS093,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS093,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS093,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS093,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS093,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS093,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS093,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS093,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS093,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS093,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS093,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS093,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS093,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS093,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS093,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS093,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS093,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS094,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS094,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS094,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS094,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS094,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS094,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS094,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS094,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS094,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS094,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS094,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS094,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS094,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS094,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS094,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS094,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS094,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS094,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS094,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS094,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS095,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS095,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS095,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS095,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS095,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS095,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS095,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS095,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS095,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS095,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS095,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS095,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS095,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS095,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS095,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS095,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS095,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS095,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS095,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS095,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS095,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS095,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS095,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS095,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS096,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS096,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS096,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS096,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS096,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS096,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS096,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS096,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS096,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS096,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS096,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS096,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS096,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS096,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS096,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS096,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS096,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS096,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS096,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS096,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS096,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS096,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS096,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS096,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS097,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS097,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS097,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS097,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS097,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS097,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS097,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS097,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS097,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS097,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS097,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS097,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS097,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS097,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS097,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS097,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS097,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS097,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS097,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS097,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS098,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS098,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS098,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS098,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS098,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS098,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS098,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS098,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS098,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS098,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS098,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS098,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS098,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Ongoing
DS098,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Ongoing
DS098,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Ongoing
DS098,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Ongoing
DS099,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS099,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS099,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS099,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS099,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS099,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS099,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS099,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS099,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS099,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS099,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS099,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS099,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS099,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS099,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS099,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS099,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS099,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS099,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS099,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS099,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS099,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS099,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS099,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS100,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS100,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS100,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS100,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS100,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS100,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS100,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS100,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS100,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS100,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS100,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS100,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS100,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS100,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS100,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS100,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS100,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS100,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS100,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS100,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS101,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS101,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS101,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS101,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS101,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
