student_id,course_code,course_name,instructor,course_rating,instructor_rating,content_rating,difficulty_rating,comment,submission_date
DS082,NLP501,Natural Language Processing,Dr. Neha Sharma,2,3,3,2,"The course materials were excellent. However, more practical examples would have been helpful.",2023
DS082,CV501,Computer Vision,Dr. Ravi Menon,3,3,4,2,"The assignments were challenging but rewarding. However, better explanation of complex topics is needed.",2024
DS083,MATH101,Mathematics 1,Dr. Anil Kumar,3,4,3,2,"The instructor was very knowledgeable and helpful. However, the course was too difficult.",2022
DS083,STAT101,Statistics 1,Dr. Priya Singh,3,4,5,1,The assignments were challenging but rewarding.,2022
DS083,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,2,"I learned a lot from this course. However, the course was too difficult.",2023
DS083,SYSC101,System Commands,Prof. Kavita Reddy,3,3,3,2,"The course exceeded my expectations. However, the assessment criteria were not clear.",2022
DS083,MATH201,Mathematics 2,Dr. Anil Kumar,4,5,4,1,I learned a lot from this course.,2022
DS083,STAT201,Statistics 2,Dr. Priya Singh,4,4,4,2,The course materials were excellent.,2023
DS083,JAVA201,Java Programming,Prof. Suresh Verma,3,3,3,2,"The instructor was very knowledgeable and helpful. However, the course was too difficult.",2023
DS083,DBMS201,DBMS,Prof. Meena Gupta,5,5,5,1,The instructor explained complex concepts clearly.,2022
DS083,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,3,4,1,I learned a lot from this course.,2022
DS083,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,2,1,"The feedback on assignments was very helpful. However, more practical examples would have been helpful.",2023
DS083,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,5,4,1,The instructor was very knowledgeable and helpful.,2023
DS083,DBS301,Database Systems,Prof. Meena Gupta,3,3,2,3,"The instructor explained complex concepts clearly. However, the course was too difficult.",2023
DS083,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,4,5,1,The course exceeded my expectations.,2023
DS083,CSYS401,Computer Systems,Prof. Kavita Reddy,3,4,4,3,I enjoyed the practical aspects of this course.,2023
DS083,BDS401,Big Data Systems,Dr. Amit Patel,2,3,3,3,"The instructor explained complex concepts clearly. However, the pace of the course was too fast.",2024
DS083,DVIS401,Data Visualization,Dr. Neha Sharma,4,3,3,1,"I would recommend this course to others. However, i found the assignments too time-consuming.",2023
DS083,MLP501,Machine Learning Practice,Dr. Vikram Iyer,5,5,5,1,I would recommend this course to others.,2023
DS083,DL501,Deep Learning,Dr. Amit Patel,5,5,5,1,I would recommend this course to others.,2023
DS083,NLP501,Natural Language Processing,Dr. Neha Sharma,4,5,5,1,I learned a lot from this course.,2023
DS083,CV501,Computer Vision,Dr. Ravi Menon,5,4,4,1,I would recommend this course to others.,2024
DS084,MATH101,Mathematics 1,Dr. Anil Kumar,4,4,4,2,I enjoyed the practical aspects of this course.,2023
DS084,STAT101,Statistics 1,Dr. Priya Singh,3,3,2,3,"I would recommend this course to others. However, better explanation of complex topics is needed.",2022
DS084,PROG101,Programming Basics,Prof. Raj Sharma,3,2,3,2,"I enjoyed the practical aspects of this course. However, i found the assignments too time-consuming.",2023
DS084,SYSC101,System Commands,Prof. Kavita Reddy,3,3,3,2,"The course materials were excellent. However, better explanation of complex topics is needed.",2022
DS084,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,I enjoyed the practical aspects of this course.,2022
DS084,STAT201,Statistics 2,Dr. Priya Singh,3,3,3,2,"I learned a lot from this course. However, i found the assignments too time-consuming.",2022
DS084,JAVA201,Java Programming,Prof. Suresh Verma,3,4,3,2,"The course exceeded my expectations. However, the course was too difficult.",2023
DS084,DBMS201,DBMS,Prof. Meena Gupta,3,3,3,3,"The assignments were challenging but rewarding. However, more practical examples would have been helpful.",2022
DS084,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,4,2,"The course was well-structured and informative. However, there was too much theoretical content.",2022
DS084,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,2,2,2,The assessment criteria were not clear.,2023
DS084,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,4,5,1,The course exceeded my expectations.,2022
DS084,DBS301,Database Systems,Prof. Meena Gupta,5,4,5,1,I would recommend this course to others.,2023
DS084,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,3,3,2,"The instructor explained complex concepts clearly. However, the course materials need updating.",2024
DS084,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,3,3,"The instructor was very knowledgeable and helpful. However, i found the assignments too time-consuming.",2023
DS084,BDS401,Big Data Systems,Dr. Amit Patel,2,2,3,3,The pace of the course was too fast.,2023
DS084,DVIS401,Data Visualization,Dr. Neha Sharma,3,4,4,1,The course was well-structured and informative.,2023
DS084,MLP501,Machine Learning Practice,Dr. Vikram Iyer,4,3,3,1,"The course exceeded my expectations. However, the content could be better organized.",2024
DS084,DL501,Deep Learning,Dr. Amit Patel,4,3,3,2,"The course materials were excellent. However, the course materials need updating.",2024
DS084,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,3,1,The instructor was very knowledgeable and helpful.,2023
DS084,CV501,Computer Vision,Dr. Ravi Menon,2,3,2,3,The instructor was not very responsive to questions.,2024
DS085,MATH101,Mathematics 1,Dr. Anil Kumar,1,2,3,3,The course materials need updating.,2022
DS085,STAT101,Statistics 1,Dr. Priya Singh,2,3,3,2,"I learned a lot from this course. However, more practical examples would have been helpful.",2023
DS085,PROG101,Programming Basics,Prof. Raj Sharma,3,3,3,1,"The feedback on assignments was very helpful. However, better explanation of complex topics is needed.",2023
DS085,SYSC101,System Commands,Prof. Kavita Reddy,5,5,5,1,I enjoyed the practical aspects of this course.,2022
DS085,MATH201,Mathematics 2,Dr. Anil Kumar,4,4,4,1,The course materials were excellent.,2023
DS085,STAT201,Statistics 2,Dr. Priya Singh,3,4,3,1,"The instructor was very knowledgeable and helpful. However, there was too much theoretical content.",2023
DS085,JAVA201,Java Programming,Prof. Suresh Verma,3,4,4,1,The instructor explained complex concepts clearly.,2022
DS085,DBMS201,DBMS,Prof. Meena Gupta,5,4,5,1,The feedback on assignments was very helpful.,2023
DS085,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,5,4,1,The assignments were challenging but rewarding.,2022
DS085,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,3,3,3,1,"The instructor explained complex concepts clearly. However, the instructor was not very responsive to questions.",2022
DS085,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,3,2,3,2,"The course exceeded my expectations. However, the instructor was not very responsive to questions.",2022
DS085,DBS301,Database Systems,Prof. Meena Gupta,4,2,3,2,"The course was well-structured and informative. However, the course materials need updating.",2022
DS085,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,5,5,4,1,I learned a lot from this course.,2024
DS085,CSYS401,Computer Systems,Prof. Kavita Reddy,4,4,3,2,The instructor explained complex concepts clearly.,2023
DS085,BDS401,Big Data Systems,Dr. Amit Patel,4,3,3,1,"The course materials were excellent. However, the course materials need updating.",2024
DS085,DVIS401,Data Visualization,Dr. Neha Sharma,4,4,4,1,The instructor was very knowledgeable and helpful.,2024
DS085,MLP501,Machine Learning Practice,Dr. Vikram Iyer,4,3,2,2,"The assignments were challenging but rewarding. However, better explanation of complex topics is needed.",2024
DS085,DL501,Deep Learning,Dr. Amit Patel,5,5,5,1,I would recommend this course to others.,2023
DS085,NLP501,Natural Language Processing,Dr. Neha Sharma,4,4,4,1,The instructor was very knowledgeable and helpful.,2023
DS085,CV501,Computer Vision,Dr. Ravi Menon,1,2,2,3,The content could be better organized.,2023
DS086,MATH101,Mathematics 1,Dr. Anil Kumar,3,3,3,2,"I learned a lot from this course. However, the assessment criteria were not clear.",2023
DS086,STAT101,Statistics 1,Dr. Priya Singh,3,3,4,1,"The instructor explained complex concepts clearly. However, better explanation of complex topics is needed.",2022
DS086,PROG101,Programming Basics,Prof. Raj Sharma,3,1,2,2,The instructor was not very responsive to questions.,2023
DS086,SYSC101,System Commands,Prof. Kavita Reddy,5,4,3,1,I would recommend this course to others.,2022
DS086,MATH201,Mathematics 2,Dr. Anil Kumar,3,4,4,1,I enjoyed the practical aspects of this course.,2022
DS086,STAT201,Statistics 2,Dr. Priya Singh,5,4,4,1,I would recommend this course to others.,2023
DS086,JAVA201,Java Programming,Prof. Suresh Verma,3,4,3,1,"I learned a lot from this course. However, the content could be better organized.",2023
DS086,DBMS201,DBMS,Prof. Meena Gupta,3,4,3,2,"The course materials were excellent. However, more practical examples would have been helpful.",2022
DS086,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,5,5,4,1,I would recommend this course to others.,2022
DS086,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,4,4,1,The assignments were challenging but rewarding.,2022
DS086,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,2,3,2,3,The content could be better organized.,2023
DS086,DBS301,Database Systems,Prof. Meena Gupta,3,3,4,1,"I learned a lot from this course. However, there was too much theoretical content.",2022
DS086,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,3,3,3,2,"The course was well-structured and informative. However, the pace of the course was too fast.",2023
DS086,CSYS401,Computer Systems,Prof. Kavita Reddy,5,5,5,1,The instructor was very knowledgeable and helpful.,2024
DS086,BDS401,Big Data Systems,Dr. Amit Patel,4,3,4,2,The instructor was very knowledgeable and helpful.,2024
DS086,DVIS401,Data Visualization,Dr. Neha Sharma,2,3,2,2,There was too much theoretical content.,2024
DS087,MATH101,Mathematics 1,Dr. Anil Kumar,3,2,3,3,"The course materials were excellent. However, the pace of the course was too fast.",2023
DS087,STAT101,Statistics 1,Dr. Priya Singh,3,3,3,1,"I would recommend this course to others. However, more practical examples would have been helpful.",2022
DS087,PROG101,Programming Basics,Prof. Raj Sharma,4,5,4,2,The course materials were excellent.,2023
DS087,SYSC101,System Commands,Prof. Kavita Reddy,3,5,3,1,I enjoyed the practical aspects of this course.,2023
DS087,MATH201,Mathematics 2,Dr. Anil Kumar,1,2,2,3,The instructor was not very responsive to questions.,2022
DS087,STAT201,Statistics 2,Dr. Priya Singh,4,3,4,1,The course was well-structured and informative.,2022
DS087,JAVA201,Java Programming,Prof. Suresh Verma,3,4,5,1,The assignments were challenging but rewarding.,2023
DS087,DBMS201,DBMS,Prof. Meena Gupta,4,4,5,1,The course exceeded my expectations.,2023
DS087,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,4,5,4,1,I learned a lot from this course.,2023
DS087,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,2,3,3,3,"The course was well-structured and informative. However, i found the assignments too time-consuming.",2022
DS087,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,4,4,5,1,The instructor was very knowledgeable and helpful.,2023
DS087,DBS301,Database Systems,Prof. Meena Gupta,4,3,3,2,"I enjoyed the practical aspects of this course. However, the course materials need updating.",2022
DS088,MATH101,Mathematics 1,Dr. Anil Kumar,3,4,3,2,"The course was well-structured and informative. However, the instructor was not very responsive to questions.",2022
DS088,STAT101,Statistics 1,Dr. Priya Singh,3,2,3,3,"The course was well-structured and informative. However, the instructor was not very responsive to questions.",2023
DS088,PROG101,Programming Basics,Prof. Raj Sharma,4,5,5,1,The course materials were excellent.,2023
DS088,SYSC101,System Commands,Prof. Kavita Reddy,3,4,4,2,I learned a lot from this course.,2022
DS088,MATH201,Mathematics 2,Dr. Anil Kumar,4,3,4,1,I learned a lot from this course.,2022
DS088,STAT201,Statistics 2,Dr. Priya Singh,3,3,2,3,"The instructor explained complex concepts clearly. However, better explanation of complex topics is needed.",2023
DS088,JAVA201,Java Programming,Prof. Suresh Verma,5,5,4,1,The course exceeded my expectations.,2023
DS088,DBMS201,DBMS,Prof. Meena Gupta,3,3,3,1,"The instructor explained complex concepts clearly. However, more practical examples would have been helpful.",2023
DS088,MLF301,Machine Learning Foundations,Dr. Vikram Iyer,3,3,3,2,"The instructor explained complex concepts clearly. However, i found the assignments too time-consuming.",2023
DS088,DSA301,Data Structures & Algorithms,Prof. Suresh Verma,4,3,3,2,"The feedback on assignments was very helpful. However, the content could be better organized.",2022
DS088,PDSA301,"Programming, Data Structures & Algorithms",Prof. Raj Sharma,5,5,5,1,I learned a lot from this course.,2022
DS088,DBS301,Database Systems,Prof. Meena Gupta,2,2,3,2,There was too much theoretical content.,2022
DS088,MLT401,Machine Learning Techniques,Dr. Vikram Iyer,4,5,3,1,I would recommend this course to others.,2023
DS088,CSYS401,Computer Systems,Prof. Kavita Reddy,3,3,3,2,"The course was well-structured and informative. However, the assessment criteria were not clear.",2024
DS088,BDS401,Big Data Systems,Dr. Amit Patel,5,5,5,1,I enjoyed the practical aspects of this course.,2024
DS088,DVIS401,Data Visualization,Dr. Neha Sharma,3,3,4,2,"I enjoyed the practical aspects of this course. However, the content could be better organized.",2024
DS088,MLP501,Machine Learning Practice,Dr. Vikram Iyer,3,3,3,1,"The instructor was very knowledgeable and helpful. However, there was too much theoretical content.",2023
DS088,DL501,Deep Learning,Dr. Amit Patel,3,4,5,1,The course materials were excellent.,2023
DS088,NLP501,Natural Language Processing,Dr. Neha Sharma,3,3,2,2,"The course was well-structured and informative. However, there was too much theoretical content.",2023
DS088,CV501,Computer Vision,Dr. Ravi Menon,3,4,4,2,The course exceeded my expectations.,2024
DS089,MATH101,Mathematics 1,Dr. Anil Kumar,3,4,4,1,The instructor explained complex concepts clearly.,2022
DS089,STAT101,Statistics 1,Dr. Priya Singh,2,2,3,3,The course was too difficult.,2022
DS089,PROG101,Programming Basics,Prof. Raj Sharma,4,4,4,1,The instructor explained complex concepts clearly.,2022
DS089,SYSC101,System Commands,Prof. Kavita Reddy,4,4,4,1,The instructor explained complex concepts clearly.,2022
DS089,MATH201,Mathematics 2,Dr. Anil Kumar,3,3,2,2,"The course was well-structured and informative. However, there was too much theoretical content.",2023
DS089,STAT201,Statistics 2,Dr. Priya Singh,4,4,4,1,The course materials were excellent.,2023
DS089,JAVA201,Java Programming,Prof. Suresh Verma,2,2,3,3,The course was too difficult.,2023
DS089,DBMS201,DBMS,Prof. Meena Gupta,3,3,3,1,"The course was well-structured and informative. However, more practical examples would have been helpful.",2023
